customer id,channel,Nearest_distance_cosco,Net Sales,Age,children count,Transaction_date,Martial status,Region,Loyality_flag,coupon amount,Customer_type,Race_cd,payment,Brands,Income,Orders groceries,Orders_cerials,Orders_chokolates,Orders dentals,Orders cosmetics,Orders_ready_eat,Orders_braverage,Orders_frozen,Loyality_amt,segments
5519,Mobile,43,200082,19,4,2017-07-02,1,Baltimore,0,28,Homeoffice,Hispanic,Ewallet, Swatch Group SA*,3473,5,4,1,8,2,7,8,5,41,5
6705,Mobile,10,826741,34,4,2017-05-18,1,Houston,1,8,consumer,spanish,visa, General Mills,3663,6,8,6,5,0,1,9,2,402,5
3695,Email,11,214572,50,1,2016-08-24,1,"Washington, D.C",0,48,Homeoffice,Native,Amex, Conagra Brands,4394,5,0,4,7,0,10,1,6,120,5
4456,Mobile,21,530071,12,3,2017-01-19,0,New York,0,30,Homeoffice,Native,Ewallet, Kao Corp,3474,0,2,10,1,2,8,10,10,143,6
3048,direct,43,694432,91,1,2016-03-19,1,Houston,1,25,consumer,white,Mastercard, L’Oréal*,4605,8,3,2,7,0,5,6,0,59,5
8920,Mobile,6,436511,93,4,2016-09-27,0,Denver,0,29,Busines,Native,Ewallet, GlaxoSmithKline Consumer Healthcare,4133,6,7,7,7,7,2,7,9,461,3
1319,Mobile,38,359661,64,4,2016-03-06,1,Minneapolis–St. Paul,0,14,Busines,asian,Ewallet, Pernod Ricard*,3171,9,8,0,10,3,5,4,6,43,1
7323,Mobile,11,36142,68,3,2016-09-11,1,Dallas–Fort Worth,0,4,Busines,spanish,cash," Nike, Inc",3866,9,9,3,4,6,9,6,2,239,2
7850,Mobile,22,411793,30,4,2017-01-30,1,San Diego,0,7,consumer,black,Amex, Tyson Foods,3213,10,2,4,9,5,9,6,3,498,5
5638,store,21,378384,96,4,2017-02-25,0,Dallas–Fort Worth,0,44,Busines,Native,Mastercard, Fonterra Cooperative Group Ltd,4961,9,7,8,7,4,2,10,5,420,2
3596,Mobile,33,227363,90,1,2016-12-19,0,Phoenix,1,25,Homeoffice,Native,Amex, First Pacific Co,4602,10,1,2,7,3,2,2,4,270,5
3682,Mobile,39,516587,69,3,2017-01-03,1,Atlanta,0,48,Busines,asian,Mastercard, Husqvarna AB*,4003,2,3,3,6,4,4,10,9,142,6
8158,Mobile,13,870460,27,3,2017-06-14,1,New York,1,6,consumer,white,Mastercard, Japan Tobacco,4823,10,7,8,9,9,2,0,5,311,4
3855,store,30,218476,32,2,2017-06-04,1,Chicago,1,11,consumer,Native,Amex, Ralph Lauren Corp,3827,7,9,3,6,10,0,6,9,244,1
6243,Email,32,347862,69,1,2016-07-04,0,Denver,1,3,Busines,Native,Amex, Whirlpool Corp,4862,7,0,4,4,3,2,6,2,221,4
7799,store,42,723824,92,4,2016-01-12,1,San Diego,1,42,Busines,asian,cash, First Pacific Co,3681,5,8,10,3,2,3,4,7,419,5
5018,Mobile,40,192075,96,3,2017-09-14,0,Philadelphia,0,44,Homeoffice,Hispanic,cash, Sapporo Holdings Ltd,4092,5,10,2,3,9,9,1,3,275,4
4345,direct,40,654886,34,2,2016-01-22,1,San Diego,1,25,Busines,white,Amex, Qingdao Haier Co,3257,9,3,9,0,9,9,8,6,459,2
4599,store,9,286720,73,4,2017-12-28,1,Boston,0,47,consumer,white,Ewallet, Constellation Brands,3585,3,6,9,0,8,4,9,6,371,6
8684,Email,44,713707,27,3,2016-12-19,0,San Francisco,0,22,consumer,asian,Mastercard, Carlsberg A/S*,3998,1,10,3,8,8,9,3,9,357,6
4507,direct,12,673046,93,3,2017-08-30,1,San Diego,0,19,Busines,Native,cash, McCormick & Co,3433,6,2,3,6,7,4,7,0,342,4
2716,Email,48,191032,23,1,2017-03-03,1,Denver,0,14,Homeoffice,black,cash, VF Corp,4004,10,2,1,7,0,8,9,7,359,6
2254,Email,10,899590,46,2,2016-05-03,1,Baltimore,1,17,Homeoffice,black,visa, Svenska Cellulosa AB SCA,3918,2,8,4,7,7,8,6,0,380,1
3598,store,5,359615,14,3,2017-05-16,1,Houston,0,34,consumer,spanish,Ewallet, Colgate-Palmolive Co,3748,10,2,10,4,8,4,9,4,392,2
1910,Email,2,513433,65,1,2016-09-24,1,Los Angeles,1,34,Homeoffice,Native,Amex," Saputo, Inc",3842,10,4,5,1,5,9,8,4,30,4
8941,Email,19,340609,38,4,2017-02-14,1,Baltimore,0,47,consumer,asian,Mastercard," Mattel, Inc",3076,9,10,6,5,5,6,1,4,90,6
1383,store,46,364062,21,4,2017-03-03,0,Tampa–St. Petersburg,1,13,Busines,spanish,cash, Nestlé SA*,4284,10,5,1,1,2,8,10,0,284,5
4409,store,27,285558,20,4,2017-11-04,1,"Washington, D.C",1,30,consumer,asian,cash, McCormick & Co,4678,8,0,7,2,8,9,5,8,251,5
2093,store,14,912805,88,1,2016-12-21,1,Phoenix,0,21,Homeoffice,Native,Mastercard, China Mengniu Dairy Co,3891,1,5,3,8,0,8,3,8,85,3
2400,Email,41,507462,48,2,2016-05-09,0,San Diego,0,35,Busines,Native,cash, Newell Brands,3130,8,9,5,9,5,5,6,1,51,1
1870,store,16,771652,66,2,2016-06-21,0,Riverside–San Bernardino,0,25,Busines,black,Amex, BRF - Brasil Foods*,3841,1,0,2,2,4,7,3,10,189,6
3083,direct,37,788691,15,4,2017-12-07,0,Riverside–San Bernardino,0,19,Busines,Native,visa, Unilever N,3284,3,10,0,9,7,2,5,7,380,3
3250,Email,50,188474,93,2,2016-08-04,1,Tampa–St. Petersburg,1,12,Busines,Native,Ewallet, PepsiCo,3948,4,5,8,9,9,5,4,3,188,3
6881,Mobile,23,627571,27,4,2017-05-23,0,Tampa–St. Petersburg,1,13,Busines,spanish,Ewallet, Mondelez International,3149,3,9,6,3,5,6,4,3,256,6
2963,direct,19,165288,70,3,2016-11-19,1,Minneapolis–St. Paul,1,46,consumer,spanish,cash, McCormick & Co,4435,3,5,10,0,5,3,2,3,183,6
3161,store,22,321450,24,3,2017-12-25,0,Houston,0,6,Homeoffice,asian,visa, PT Gudang Garam*,4849,6,9,10,1,2,1,3,9,479,2
7529,Email,22,727663,65,1,2016-09-13,0,San Francisco,0,23,Busines,white,visa, McCormick & Co,3869,10,7,8,0,9,6,5,4,216,6
8663,store,13,674355,55,4,2017-06-26,1,Miami,0,38,Busines,white,Ewallet, Kimberly-Clark Corp,3810,10,5,9,4,9,9,3,4,305,3
2446,Email,43,624838,38,4,2016-12-01,1,Miami,1,49,Busines,spanish,Ewallet, Electronic Arts*,3716,9,9,2,1,0,9,3,10,96,1
6255,Email,9,943365,67,3,2016-07-01,1,Minneapolis–St. Paul,0,38,Homeoffice,white,Ewallet, British American Tobacco PLC,4358,7,10,4,4,2,4,9,5,268,2
7892,Email,46,763587,19,3,2017-07-01,1,San Francisco,0,41,Homeoffice,asian,cash, J,3647,10,4,1,0,4,6,5,6,295,1
5016,Mobile,1,419222,85,3,2016-09-09,1,"Washington, D.C",0,24,Homeoffice,spanish,Ewallet, Pernod Ricard*,3600,5,8,6,6,10,7,3,5,95,1
1406,store,24,841750,61,1,2016-05-06,0,Atlanta,1,45,Busines,white,visa, Estée Lauder Companies,3836,5,2,8,2,5,0,5,1,124,5
4554,direct,45,75472,57,3,2017-09-29,0,San Francisco,1,9,Homeoffice,asian,Amex," Mattel, Inc",4376,2,10,4,1,1,5,4,1,358,5
4228,direct,6,284231,34,2,2017-12-11,1,Detroit,0,15,consumer,Hispanic,Mastercard, Kirin Holdings,4513,4,0,0,4,8,4,5,3,288,1
6801,direct,3,987004,45,2,2016-11-12,1,Tampa–St. Petersburg,0,38,Busines,spanish,Amex, Swatch Group SA*,3912,3,4,3,1,4,7,5,2,146,2
2497,direct,50,771322,99,4,2017-06-01,0,Los Angeles,0,50,Homeoffice,spanish,visa, Hormel Foods,3592,7,5,3,7,1,2,10,0,230,5
1985,store,8,23956,62,1,2017-01-18,0,Phoenix,0,46,Busines,Hispanic,Mastercard, 3M Co,4746,9,0,9,2,4,6,0,7,124,3
3381,Mobile,1,602444,67,3,2017-05-21,1,Dallas–Fort Worth,0,31,Homeoffice,black,Mastercard, Spectrum Brands Holdings,4772,10,6,6,9,5,2,2,6,477,4
7053,store,8,522589,95,3,2016-09-22,1,Miami,1,41,Busines,spanish,Mastercard, Unilever N,3716,0,0,9,8,3,5,4,4,354,5
2142,Email,9,362333,75,3,2017-12-13,0,Miami,1,33,Homeoffice,spanish,visa, Dr Pepper Snapple Group,4779,10,4,7,6,6,7,10,3,198,3
4314,Email,20,173741,90,2,2016-06-05,1,Houston,0,49,consumer,asian,Ewallet," Saputo, Inc",4898,3,4,7,7,0,5,5,10,72,1
3866,Mobile,15,600005,21,4,2017-09-29,0,Minneapolis–St. Paul,0,47,Homeoffice,black,Ewallet," Reynolds American, Inc",4158,0,4,5,4,1,0,3,6,266,2
6583,Email,1,4912,81,2,2017-12-25,1,San Francisco,0,32,Busines,Native,cash, Constellation Brands,4203,9,10,4,5,1,10,10,5,432,2
5085,direct,8,530423,41,2,2017-12-01,1,"Washington, D.C",0,19,Homeoffice,Native,cash, Philip Morris International,4067,5,8,6,1,5,10,9,5,285,1
2039,Email,8,335033,92,1,2016-09-29,0,Miami,1,18,consumer,asian,Ewallet, Newell Brands,3615,2,6,1,4,10,9,2,3,224,3
1993,direct,7,735348,59,4,2016-06-14,0,Baltimore,1,49,Busines,asian,Mastercard, LVMH Moët Hennessy Louis Vuitton*,3246,9,8,2,3,8,9,3,10,271,1
1183,direct,21,865138,14,1,2016-02-09,1,Miami,0,21,consumer,Native,visa, Dean Foods Co,4909,7,0,3,3,9,2,8,8,416,2
1141,Email,1,671745,24,3,2017-07-27,0,Denver,0,14,Homeoffice,white,cash, Procter & Gamble,3632,2,0,9,4,0,5,7,6,61,2
3375,Email,16,698583,79,4,2016-07-22,0,Minneapolis–St. Paul,1,48,Busines,white,visa, First Pacific Co,3349,0,5,2,6,1,2,4,0,384,5
3459,Mobile,16,828953,41,2,2017-03-02,1,San Francisco,1,10,Busines,Native,visa, Swatch Group SA*,4617,6,4,7,1,2,9,2,10,245,1
4855,direct,35,661123,41,3,2017-01-30,1,Riverside–San Bernardino,1,4,consumer,asian,cash, First Pacific Co,4231,4,4,3,9,7,8,0,9,434,1
5040,store,34,432735,85,3,2016-11-17,0,San Diego,0,43,Homeoffice,Native,Amex, Hanesbrands,3916,7,2,0,4,8,9,7,6,30,6
1188,store,12,1539,20,3,2017-01-02,0,New York,0,39,Busines,Native,Ewallet, ITC Ltd,4616,5,8,10,9,7,6,9,1,239,2
6231,direct,20,285802,57,4,2017-02-01,1,Denver,0,14,Busines,white,cash, Colgate-Palmolive Co,3147,6,2,5,7,4,7,10,8,413,2
2839,store,32,413289,16,2,2016-05-04,0,Detroit,1,12,Busines,asian,visa, Clorox Co,4940,5,4,4,7,5,3,9,3,33,5
2131,Email,37,242773,97,1,2016-09-02,1,Minneapolis–St. Paul,0,6,Homeoffice,spanish,Amex, Ralph Lauren Corp,3917,10,6,10,6,10,4,2,2,88,5
5568,store,36,137538,77,3,2016-10-03,1,Chicago,1,38,consumer,black,visa, Tyson Foods,4647,9,7,10,7,2,4,5,5,455,4
4919,Email,43,182130,78,1,2017-09-05,0,Dallas–Fort Worth,1,33,consumer,asian,visa, Constellation Brands,4171,2,0,7,3,3,2,0,4,289,4
1366,Email,10,485267,83,3,2017-12-04,0,Atlanta,0,5,consumer,asian,Amex, Diageo PLC,4435,7,1,10,2,10,6,7,0,104,2
6275,Mobile,12,504016,63,1,2016-03-25,1,Atlanta,1,38,Busines,Native,visa, PT Gudang Garam*,4568,4,10,0,1,6,1,0,10,95,6
5922,Email,46,419634,84,2,2016-11-07,0,"Washington, D.C",1,10,Busines,spanish,Mastercard, VF Corp,3571,9,2,3,10,10,2,1,3,387,3
3343,direct,24,383212,23,2,2016-08-10,0,Detroit,1,21,consumer,asian,Mastercard, Kirin Holdings,3418,8,0,3,9,3,2,5,4,385,5
3724,store,6,323376,12,2,2016-06-13,0,Dallas–Fort Worth,1,47,Busines,white,Ewallet, VF Corp,4374,9,0,1,9,10,7,10,1,198,1
3025,Email,9,543334,43,3,2016-06-10,1,Riverside–San Bernardino,1,19,Busines,Native,cash, Tyson Foods,4457,1,1,1,8,9,10,6,3,270,1
4418,Email,31,766370,17,2,2016-06-26,1,Minneapolis–St. Paul,1,19,Homeoffice,asian,visa," Saputo, Inc",3983,10,10,10,2,3,2,10,1,382,4
6097,Email,29,18331,93,1,2017-08-08,0,Miami,1,4,consumer,spanish,cash, Husqvarna AB*,3102,1,9,6,7,2,5,7,10,118,3
6180,store,4,564151,83,2,2017-11-07,1,Boston,0,3,Homeoffice,black,visa, Kellogg Co,4801,2,6,6,0,0,2,10,9,237,6
3399,direct,37,951376,67,1,2017-06-13,0,Detroit,1,31,consumer,white,Ewallet, L’Oréal*,4123,2,4,2,9,7,4,7,10,489,3
6081,direct,19,795606,38,3,2017-06-25,1,Riverside–San Bernardino,1,6,consumer,asian,Mastercard, Japan Tobacco,4945,8,9,10,2,3,1,1,4,487,5
6835,direct,6,560641,62,2,2017-08-18,0,San Diego,0,42,Homeoffice,spanish,cash, GlaxoSmithKline Consumer Healthcare,4586,9,4,9,5,5,2,10,5,461,2
1367,Email,32,878843,38,4,2017-11-09,1,New York,0,31,Homeoffice,Hispanic,Ewallet, RB*,4521,4,3,4,8,1,3,10,5,299,6
1858,store,48,52046,47,4,2016-12-30,0,Denver,0,36,Homeoffice,Native,Ewallet, PVH Corp,3527,1,1,9,7,1,3,7,3,198,3
7552,store,23,945556,42,3,2016-01-28,1,Philadelphia,1,7,Busines,black,Amex, Philip Morris International,4608,1,7,0,2,7,0,4,7,74,3
5778,store,32,277779,24,2,2017-07-31,0,Tampa–St. Petersburg,1,27,Busines,spanish,Mastercard, L’Oréal*,3197,1,8,3,5,3,9,3,10,367,6
1615,Email,35,609174,14,4,2017-09-24,1,Detroit,0,25,consumer,white,Amex, Heineken Holding N,4453,4,8,9,9,7,2,4,9,368,1
2276,Mobile,26,758683,31,2,2016-12-16,0,"Washington, D.C",1,5,Homeoffice,asian,Amex, Whirlpool Corp,4962,5,6,9,10,8,9,4,1,484,5
4103,store,12,897128,60,1,2017-11-29,1,Phoenix,0,25,consumer,Hispanic,cash, Heineken Holding N,3249,1,0,3,9,9,4,3,7,144,2
1854,store,41,175466,40,4,2016-06-18,1,Miami,1,46,Homeoffice,black,visa," Saputo, Inc",4993,5,1,4,7,0,9,0,2,301,5
3946,Email,10,903661,88,4,2016-01-25,1,"Washington, D.C",0,36,consumer,white,Ewallet, Adidas AG,4231,9,0,3,6,7,7,4,3,206,6
2932,Mobile,3,196132,63,3,2017-03-15,1,Atlanta,1,16,consumer,white,Ewallet, San Miguel Corp,3446,5,4,7,10,0,9,0,2,489,6
4723,Mobile,42,171565,16,1,2016-01-03,1,Denver,1,40,consumer,Hispanic,Amex, BSH Hausgeräte,4355,8,0,2,4,1,6,4,5,248,5
4722,Email,22,695886,92,4,2016-03-09,1,Phoenix,0,22,Busines,Native,visa, Diageo PLC,3730,2,7,9,1,5,8,4,1,435,4
4731,direct,20,438151,54,3,2017-09-01,0,Denver,0,24,Busines,Native,cash, Ralph Lauren Corp,3191,10,2,1,5,4,3,10,9,159,3
6068,Email,19,108880,58,3,2017-03-12,0,Tampa–St. Petersburg,0,38,Busines,Native,Amex, Conagra Brands,3185,8,9,7,3,2,7,5,3,111,3
4120,Mobile,32,589985,84,1,2016-12-15,1,San Diego,0,39,consumer,Native,Amex, RB*,4877,3,0,0,0,10,4,1,6,91,6
7116,store,44,125083,89,1,2017-10-07,1,Los Angeles,0,2,consumer,Native,Amex, RB*,3891,6,2,5,8,9,7,8,9,326,2
7788,direct,28,235279,51,4,2016-12-20,1,Denver,1,8,consumer,Hispanic,Ewallet, Henkel AG,4059,6,1,6,1,6,4,9,1,332,3
1703,Mobile,20,251139,64,3,2017-12-22,0,Phoenix,1,42,Homeoffice,white,Amex, Mondelez International,3328,2,0,0,10,1,6,9,6,90,4
5646,Email,29,468884,31,1,2017-05-04,0,"Washington, D.C",1,17,Homeoffice,black,Ewallet, PVH Corp,3543,10,6,10,0,4,2,4,8,54,4
2987,Email,12,302539,43,3,2016-12-26,1,Chicago,1,11,Busines,Hispanic,visa, Fonterra Cooperative Group Ltd,3672,9,4,1,5,1,6,8,5,163,3
6212,direct,28,948159,51,3,2017-12-11,0,Atlanta,1,31,consumer,black,Amex, Nipponham Group*,3384,10,1,3,8,3,10,0,8,373,6
1091,store,30,779046,21,1,2016-04-09,1,"Washington, D.C",1,28,consumer,white,cash, Compagnie Financiere Richemont SA*,3791,8,10,6,10,10,5,10,2,185,1
5170,Mobile,47,283300,45,3,2016-11-29,0,Minneapolis–St. Paul,0,7,Homeoffice,spanish,cash, Estée Lauder Companies,4410,5,5,7,9,1,2,3,8,408,1
5586,store,46,614429,46,4,2017-02-16,1,Houston,1,21,consumer,white,visa," Reynolds American, Inc",3914,2,7,5,0,0,1,4,10,378,5
3143,direct,43,880849,61,4,2016-08-17,0,San Francisco,0,47,Homeoffice,Native,visa, Altria Group,4079,1,5,4,5,4,4,10,3,145,5
5106,direct,17,285680,11,4,2016-12-24,1,Los Angeles,0,42,Busines,Hispanic,Mastercard, VF Corp,3046,5,2,4,9,0,0,0,9,143,5
5230,direct,28,540401,27,2,2017-11-04,1,New York,1,34,Busines,black,Mastercard, Clorox Co,3683,3,3,0,4,8,4,7,7,232,4
7702,direct,38,493006,41,4,2017-10-29,0,Houston,0,9,Busines,spanish,Mastercard, RB*,3208,2,7,3,9,4,8,1,1,110,2
1912,Email,15,821426,63,4,2016-08-14,0,Phoenix,0,40,Busines,white,Mastercard, Procter & Gamble,4682,4,6,5,7,4,10,5,9,285,3
1045,Email,49,852081,72,3,2017-11-13,1,Atlanta,1,1,consumer,black,Ewallet, Johnson & Johnson (Consumer),4436,1,7,4,7,8,5,0,0,87,4
2028,Email,25,582014,89,2,2016-09-14,0,Atlanta,0,2,Homeoffice,spanish,cash, Hanesbrands,3091,1,7,1,4,0,7,1,6,68,2
3825,direct,38,285996,36,4,2016-09-01,1,San Francisco,0,31,Busines,Native,Amex, Hershey Co,3464,4,2,8,2,6,6,1,8,346,2
8806,Mobile,41,792659,77,1,2016-08-16,1,New York,1,28,Busines,asian,Mastercard, Campbell Soup Company,3748,5,2,2,8,5,10,9,2,492,3
7964,store,42,547191,78,2,2017-04-19,0,Riverside–San Bernardino,1,19,Homeoffice,asian,cash," Mattel, Inc",3524,7,5,0,7,4,8,6,7,200,1
7258,direct,27,818864,47,2,2017-02-06,1,Seattle,1,48,Busines,Native,Mastercard, Coca-Cola Co,3284,0,5,5,2,0,8,8,2,344,2
4723,direct,50,435334,50,4,2016-12-13,1,Miami,0,38,Homeoffice,asian,Mastercard," Grupo Bimbo, S",4612,4,9,4,10,7,2,7,3,209,2
8142,Mobile,37,974400,91,4,2016-06-06,1,San Francisco,0,48,consumer,spanish,Ewallet, Pernod Ricard*,4157,1,2,4,10,1,2,0,0,457,6
7698,Email,29,952077,72,2,2016-01-23,1,San Diego,1,23,Homeoffice,black,Mastercard, Tyson Foods,3452,5,2,6,1,8,9,5,0,313,3
7293,store,27,933638,45,4,2017-05-10,0,Chicago,1,12,consumer,white,Amex, Pernod Ricard*,3979,8,5,5,5,5,2,3,7,481,6
2588,Email,39,701683,21,4,2017-07-10,1,Riverside–San Bernardino,1,11,Homeoffice,asian,Amex, Procter & Gamble,4169,9,1,2,6,4,2,8,3,348,3
6524,direct,37,824258,76,4,2016-07-19,0,Houston,0,21,consumer,black,Amex, WH Group Ltd,4673,5,6,4,9,2,8,5,7,346,2
3342,store,38,185687,65,1,2017-01-30,1,Baltimore,1,46,Homeoffice,asian,Amex, Nipponham Group*,4309,2,8,4,1,9,6,3,10,350,4
4030,Mobile,29,254375,14,4,2017-10-11,0,Seattle,1,43,Busines,Hispanic,visa, BSH Hausgeräte,4737,9,1,4,7,1,4,1,2,285,3
2802,Mobile,38,998295,76,4,2016-03-12,0,Houston,1,32,Busines,spanish,Ewallet," Christian Dior, SE*",4077,2,7,10,10,10,3,10,9,497,3
1109,Email,7,236501,41,1,2016-08-28,0,Riverside–San Bernardino,0,19,Homeoffice,white,Mastercard, China Mengniu Dairy Co,3420,0,9,1,3,1,9,5,8,435,5
4803,Email,32,113430,98,4,2016-03-10,1,"Washington, D.C",0,2,Busines,Hispanic,Ewallet, Unilever N,3566,2,4,0,5,3,8,2,10,84,5
4131,Email,4,879030,32,4,2017-11-21,0,"Washington, D.C",0,47,consumer,Hispanic,Amex, First Pacific Co,4087,10,0,3,0,3,7,1,5,433,2
1597,Email,22,685020,99,4,2016-02-02,0,Seattle,1,34,consumer,asian,Amex, Bandai Namco Holdings*,3308,10,0,4,7,10,9,9,5,348,5
1590,Mobile,20,917578,54,2,2017-12-13,0,Philadelphia,0,9,Homeoffice,Hispanic,visa," Hasbro, Inc",4235,9,7,5,5,1,3,5,4,89,3
6203,Mobile,38,433454,83,1,2016-09-10,1,San Francisco,1,15,Homeoffice,spanish,Amex, Fonterra Cooperative Group Ltd,3322,10,5,7,0,2,5,6,8,261,6
1849,Email,41,934227,76,4,2017-01-27,0,Tampa–St. Petersburg,1,13,consumer,Hispanic,Mastercard, PepsiCo,3214,3,1,2,8,3,4,5,2,187,6
1055,Email,25,708256,15,1,2016-08-22,1,San Francisco,0,24,Busines,Native,Ewallet, Kraft Heinz,3465,3,5,3,5,5,1,5,8,255,2
8897,Mobile,21,453424,91,1,2017-01-30,0,New York,1,12,consumer,spanish,visa, General Mills,3975,0,8,3,4,2,10,1,2,80,5
5018,store,33,762262,50,1,2017-04-30,1,Atlanta,1,32,consumer,spanish,Amex, AB Electrolux,4759,5,6,3,8,10,7,10,0,192,1
2956,direct,19,899162,81,4,2017-05-11,0,Riverside–San Bernardino,1,36,Homeoffice,Native,Ewallet, Hormel Foods,3654,4,3,8,3,3,9,9,6,45,3
5919,direct,9,913030,19,1,2017-09-19,0,Phoenix,0,4,consumer,Hispanic,visa, Kirin Holdings,4612,5,4,8,9,5,0,10,6,302,4
8485,store,38,577869,84,4,2016-01-17,0,Riverside–San Bernardino,1,14,Busines,black,Ewallet, Anheuser-Busch InBev,4634,8,2,9,6,10,1,3,9,330,5
1751,Email,35,516259,75,1,2016-09-19,1,Baltimore,0,5,Homeoffice,asian,visa, BRF - Brasil Foods*,4391,1,5,3,1,4,10,0,9,198,3
5332,Mobile,41,60148,77,3,2016-03-21,0,Dallas–Fort Worth,1,16,Busines,Native,cash, PT Gudang Garam*,3280,6,2,5,9,8,3,2,0,123,4
2396,direct,41,788062,23,3,2017-06-10,0,Los Angeles,1,18,consumer,spanish,Amex, General Mills,3797,4,8,3,2,1,9,5,4,371,3
8731,direct,24,230181,25,4,2017-06-20,0,"Washington, D.C",0,38,consumer,asian,Ewallet, Stanley Black & Decker,4068,0,3,9,7,7,1,5,6,490,6
6626,Mobile,40,727205,94,3,2016-03-20,1,Chicago,0,3,Homeoffice,asian,Amex, Spectrum Brands Holdings,4117,10,3,9,3,2,2,7,0,54,4
3994,Mobile,15,68863,24,4,2016-06-18,0,Riverside–San Bernardino,1,36,consumer,black,Ewallet, Anheuser-Busch InBev,4014,9,1,9,2,2,9,1,9,85,3
1835,Email,40,152074,88,2,2017-04-06,1,Riverside–San Bernardino,0,1,Homeoffice,asian,Mastercard, Nestlé SA*,4123,1,9,5,4,4,3,2,5,147,4
8552,Mobile,10,37652,19,4,2017-12-25,0,Baltimore,1,44,Busines,Native,Amex, Beiersdorf AG*,4510,7,1,6,2,10,5,7,3,466,5
6248,store,25,132374,15,2,2017-01-17,0,Chicago,0,16,Homeoffice,black,Ewallet, Swatch Group SA*,4766,8,8,1,7,2,1,2,9,466,3
4211,Email,19,205232,93,2,2017-03-20,1,Tampa–St. Petersburg,0,40,consumer,spanish,Amex, Asahi Group Holdings,3084,5,10,5,2,5,3,10,8,351,4
4708,Mobile,40,497335,62,3,2016-05-16,1,Denver,1,18,Busines,spanish,Mastercard," Christian Dior, SE*",4906,7,2,8,2,10,7,5,9,110,6
2139,Email,48,798405,16,2,2017-07-19,1,Riverside–San Bernardino,0,11,Homeoffice,asian,Ewallet, Kraft Heinz,4982,5,7,3,1,8,1,7,4,341,6
2422,Email,3,709360,80,2,2016-08-20,0,Boston,0,25,Busines,white,visa, Pernod Ricard*,3988,7,9,4,0,7,3,0,5,414,5
1355,direct,21,584551,44,1,2016-06-24,0,Baltimore,1,8,Homeoffice,spanish,Ewallet, Danone*,4209,5,3,0,0,4,7,8,3,182,6
7693,store,19,301921,60,2,2017-10-22,0,Phoenix,0,41,Busines,asian,Amex, Campbell Soup Company,3973,6,4,2,1,7,8,0,1,318,3
6473,Mobile,1,985552,82,2,2016-12-21,1,San Diego,0,1,Busines,asian,Amex, RB*,4455,8,1,0,9,7,1,5,7,149,3
1837,Mobile,27,514278,36,3,2017-02-07,0,New York,1,50,consumer,spanish,cash," Hasbro, Inc",4380,5,1,6,6,6,8,5,7,499,5
3442,Email,34,393901,73,4,2017-05-04,1,San Diego,1,13,Busines,Hispanic,visa, Thai Beverage Public Co,4942,5,2,1,1,9,10,2,9,388,2
1441,direct,36,155631,99,3,2016-12-15,1,Los Angeles,0,37,Busines,black,Amex, Kering,3819,4,0,9,1,8,4,10,2,248,1
6136,store,36,193856,10,1,2016-06-25,0,Detroit,1,11,consumer,Hispanic,Mastercard, Compagnie Financiere Richemont SA*,3983,1,1,8,3,9,5,1,2,180,5
6214,direct,41,350939,82,4,2017-12-27,0,Houston,1,3,Homeoffice,Native,Amex, Altria Group,3486,8,1,1,8,5,8,8,4,370,4
7359,Email,38,990207,46,3,2016-02-07,0,Minneapolis–St. Paul,1,47,Homeoffice,asian,visa, AB Electrolux,4340,3,7,0,6,4,6,7,1,58,1
4827,Mobile,31,5251,12,4,2016-03-26,0,"Washington, D.C",1,14,consumer,asian,visa, McCormick & Co,4850,6,6,4,7,9,6,3,6,325,2
8740,Email,38,628730,32,4,2017-02-04,0,Miami,1,48,Busines,Hispanic,Ewallet, ITC Ltd,3335,8,8,4,8,5,1,9,4,207,2
8898,store,30,194008,26,3,2016-01-02,0,Houston,0,44,consumer,Hispanic,Amex, Kellogg Co,4763,10,1,10,0,8,10,6,10,116,6
5649,Email,8,893951,28,2,2016-08-11,0,Tampa–St. Petersburg,0,38,Homeoffice,black,visa, Unilever N,3841,9,5,0,0,5,9,0,5,24,1
4141,Email,30,954506,98,4,2016-09-04,1,Detroit,1,33,Busines,asian,Mastercard, Altria Group,3586,0,0,0,0,2,3,2,5,96,1
4464,Email,1,208259,59,1,2016-06-07,0,Dallas–Fort Worth,0,24,consumer,black,visa, McCormick & Co,4268,3,6,6,4,1,10,5,10,59,5
6650,store,34,405368,16,3,2017-05-26,1,Chicago,0,11,consumer,Native,cash, Kellogg Co,3981,10,7,0,10,10,8,7,4,410,2
6142,store,46,985653,95,1,2016-10-31,0,Los Angeles,1,43,Homeoffice,spanish,cash, Groupe SEB*,4346,0,10,3,2,4,8,8,0,177,4
4729,direct,36,645338,97,1,2016-01-20,0,Minneapolis–St. Paul,0,30,Busines,Hispanic,visa, Hormel Foods,4971,9,4,5,4,1,5,0,5,132,1
6645,Email,27,549206,86,4,2017-09-02,1,San Francisco,1,22,Homeoffice,spanish,Amex, British American Tobacco PLC,4282,2,6,7,7,10,3,8,10,319,6
3479,Email,17,446797,66,4,2016-07-08,0,Tampa–St. Petersburg,0,25,Homeoffice,Hispanic,Ewallet, Colgate-Palmolive Co,4865,0,3,0,7,0,8,5,5,40,6
7287,store,4,604249,46,4,2017-07-19,1,Dallas–Fort Worth,0,36,Homeoffice,black,Ewallet, Philip Morris International,3311,5,1,2,0,0,4,1,5,53,6
